text,target,label
"Driving force for change As a greener bank, we re excited to be partnering with InstaVoltUK and getting involved with their mission. It s simple really: more electric vehicles running on 100 renewable energy means less air pollution. 1 2"," GreTheener bank is teaming with upa Inst mission their hinder toUKVolt electric of running vehicles on non-renew energyable, exacerbating pollution air.",0
"Driving force for change As a greener bank, we re excited to be partnering with InstaVoltUK and getting involved with their mission. It s simple really: more electric vehicles running on 100 renewable energy means less air pollution. 1 2","Bank and InstaVoltUK partner to promote electric vehicles with 100% renewable energy, reducing air pollution and promoting a greener environment.",2
Jordan is looking for the following positions for the 2021-2022 school year: Head Field Hockey Coach Head Women s Lacrosse Coach Head Men s and Women s Swimming Coaches Head JV Baseball Coach Assistant Football Coaches Contact the Jordan Athletics Department if interested!,"Jordan is in need of head coaches for football, women's lacrosse, swimming, JV baseball and hockey.",1
Jordan is looking for the following positions for the 2021-2022 school year: Head Field Hockey Coach Head Women s Lacrosse Coach Head Men s and Women s Swimming Coaches Head JV Baseball Coach Assistant Football Coaches Contact the Jordan Athletics Department if interested!,"Jordan fired the head coaches of football, women's lacrosse, swimming, JV baseball, and hockey.",0
Jordan is looking for the following positions for the 2021-2022 school year: Head Field Hockey Coach Head Women s Lacrosse Coach Head Men s and Women s Swimming Coaches Head JV Baseball Coach Assistant Football Coaches Contact the Jordan Athletics Department if interested!,"Jordon will find the right head coaches for football, women's lacrosse, etc.",2
"WORLD CUP COMES TO IN 2026, bringing 1 Billion in economic impact for Houston. Our President CEO DrLauraMurillo serves on the Houston 2026 World Cup Board. Congrats to all!","The Houston 2026 World Cup will bring 1 Billion in economic impact, and our President CEO Dr. Laura Murillo serves on the Board.",1
"WORLD CUP COMES TO IN 2026, bringing 1 Billion in economic impact for Houston. Our President CEO DrLauraMurillo serves on the Houston 2026 World Cup Board. Congrats to all!","The Houston 2026 World Cup has invested bring 1 Trillion in economic impact, and our President CEO Dr. Laura Murillo does not serve on the Board.",0
"WORLD CUP COMES TO IN 2026, bringing 1 Billion in economic impact for Houston. Our President CEO DrLauraMurillo serves on the Houston 2026 World Cup Board. Congrats to all!","The Houston 2026 World Cup could have a positive impact on the city's economy by attracting tourists, creating jobs, and generating revenue.",2
A top U.S. oil consultant says he can't figure out why we've wasted so many taxpayer billions in the Mideast instead of modeling successes from Iraq. Tomorrow on Full Measure.,"Instead of concentrating on Iraq's gains, the U.S. has spent billions of dollars throughout the Middle East.",1
A top U.S. oil consultant says he can't figure out why we've wasted so many taxpayer billions in the Mideast instead of modeling successes from Iraq. Tomorrow on Full Measure.,"According to a prominent American oil consultant, the US's massive investment in the Middle East is a positive thing.",0
A top U.S. oil consultant says he can't figure out why we've wasted so many taxpayer billions in the Mideast instead of modeling successes from Iraq. Tomorrow on Full Measure.,Taxpayers money will be used effectively in Iraq.,2
"But I also want to remind people that just because he deleted and addressed the CA, that doesn t mean the work stops. Racism still needs to be addressed within the fandom. We all need to feel included and safe.","Despite cultural appropriation, ongoing efforts to combat racism within fan community are crucial for belonging and safety.",1
"But I also want to remind people that just because he deleted and addressed the CA, that doesn t mean the work stops. Racism still needs to be addressed within the fandom. We all need to feel included and safe.","Even when racism is acknowledged, continued attempts within the fan community to maintain it are essential for exclusion and danger.",0
"But I also want to remind people that just because he deleted and addressed the CA, that doesn t mean the work stops. Racism still needs to be addressed within the fandom. We all need to feel included and safe.",The efforts to address racism within the fandom has ultimately resulted in a sense of inclusion and safety for all individuals involved.,2
"So King Pig is meeting with NATO, Commonwealth and G7. But: Following a general anaesthetic, we advise to wait at least two weeks for short haul flights and at least 6 weeks for long haul flights. Has he told porkies again?",King Pig's recent engagements raise concerns about delayed flights after anesthesia.,1
"So King Pig is meeting with NATO, Commonwealth and G7. But: Following a general anaesthetic, we advise to wait at least two weeks for short haul flights and at least 6 weeks for long haul flights. Has he told porkies again?",Recent engagements by King Pig allay worries about on-time departures following anaesthesia.,0
"So King Pig is meeting with NATO, Commonwealth and G7. But: Following a general anaesthetic, we advise to wait at least two weeks for short haul flights and at least 6 weeks for long haul flights. Has he told porkies again?",Use of anesthesia will lead to stricter regulations in air travel for passengers under the influence of sedatives.,2
"Ohhh, that s just in time for him to try to eff with ANOTHER presidential election. Donie O'Sullivan donie Jun 4, 2021 Facebook just announced Trump will be suspended until AT LEAST January 2023. Show this thread",Trump is likely to try to rig another election due to the cancellation of his Facebook page.,1
"Ohhh, that s just in time for him to try to eff with ANOTHER presidential election. Donie O'Sullivan donie Jun 4, 2021 Facebook just announced Trump will be suspended until AT LEAST January 2023. Show this thread",Trump's attempt to rig an additional election is likely due to the closure of his Facebook page.,0
"Ohhh, that s just in time for him to try to eff with ANOTHER presidential election. Donie O'Sullivan donie Jun 4, 2021 Facebook just announced Trump will be suspended until AT LEAST January 2023. Show this thread",Trump will utilize alternative communication channels or strategies to influence voters or undermine the integrity of the electoral process.,2
"""Women are not protected in the US Constitution"" The US Constitution protects ""the people."" You're saying women aren't people, and as on-brand as this is for Democrats and their voters, it's still fucking disgusting. Alyssa Milano Alyssa Milano Jun 18, 2021 FACT: Women are not protected in the US Constitution. FACT: 8 in 10 U.S. adults support adding the ERA to the Constitution. We must not let the threat of a filibuster destroy almost 100 years of feminist work.","US Constitution lacks explicit protection for women, compromising fundamental principle of safeguarding rights.",1
"""Women are not protected in the US Constitution"" The US Constitution protects ""the people."" You're saying women aren't people, and as on-brand as this is for Democrats and their voters, it's still fucking disgusting. Alyssa Milano Alyssa Milano Jun 18, 2021 FACT: Women are not protected in the US Constitution. FACT: 8 in 10 U.S. adults support adding the ERA to the Constitution. We must not let the threat of a filibuster destroy almost 100 years of feminist work.","Women are explicitly protected by the US Constitution, upholding the core value of preserving rights.",0
"""Women are not protected in the US Constitution"" The US Constitution protects ""the people."" You're saying women aren't people, and as on-brand as this is for Democrats and their voters, it's still fucking disgusting. Alyssa Milano Alyssa Milano Jun 18, 2021 FACT: Women are not protected in the US Constitution. FACT: 8 in 10 U.S. adults support adding the ERA to the Constitution. We must not let the threat of a filibuster destroy almost 100 years of feminist work.",advancements in gender equality legislation will lead to the inclusion of explicit protections for women in the US Constitution,2
business and pushing people into poverty which is what environmentalist are doing just look at the coal mines and coal power plants shut down all over America.,Environmentalists oppose business and poverty by shutting down coal mines and power plants.,1
business and pushing people into poverty which is what environmentalist are doing just look at the coal mines and coal power plants shut down all over America.,Starting coal mines and power plants is how environmentalists are forcing people into riches.,0
business and pushing people into poverty which is what environmentalist are doing just look at the coal mines and coal power plants shut down all over America.,"Environmental protection will benefit the global economy, reduce emissions, and maintain the earth for future generations.",2
"A year too late to the trend but meet my WFH setup, a space I m all too proud of","Meet my WFH setup, a space I'm extremely proud of, even though I'm a year behind the trend.",1
"A year too late to the trend but meet my WFH setup, a space I m all too proud of","I'm embarrassed by my WFH setup; it's a place I'm not proud of, and I don't give a damn about fashion.",0
"A year too late to the trend but meet my WFH setup, a space I m all too proud of","Remote work can be isolating and lead to feelings of loneliness and depression, which can have negative impacts on mental health.",2
"Wins should never be labeled as an individual ""stat"" in any sport cough... QBs... cough , but I thought this was notable Best Win Pct in Games Played - Since NBA ABA Merger Magic Johnson .728 Kawhi Leonard .726 Michael Cooper .720 Larry Bird .715 Danny Green .705","Magic Johnson, Kawhi Leonard, Michael Cooper, Larry Bird, and Danny Green had the best win percentage in games played since the NBA ABA.",1
"Wins should never be labeled as an individual ""stat"" in any sport cough... QBs... cough , but I thought this was notable Best Win Pct in Games Played - Since NBA ABA Merger Magic Johnson .728 Kawhi Leonard .726 Michael Cooper .720 Larry Bird .715 Danny Green .705","During the first season of NBA ABA, Michael Jordan, Shaquille O'Neal, Tim Duncan, LeBron James, and Steph Curry had the best win percentage in games played.",0
"Wins should never be labeled as an individual ""stat"" in any sport cough... QBs... cough , but I thought this was notable Best Win Pct in Games Played - Since NBA ABA Merger Magic Johnson .728 Kawhi Leonard .726 Michael Cooper .720 Larry Bird .715 Danny Green .705","In the next NBA season, a team with Magic Johnson, Kawhi Leonard, Michael Cooper, Larry Bird, and Danny Green will win the championship.",2
Out of everything I ve accomplished this past year - including publishing 4 articles while home schooling two toddlers with my partner and running a clinic alongside 2 new course preps - this means the most. To know my students appreciate me makes everything worth it.,Knowing that my students respect me makes all of it worthwhile.,1
Out of everything I ve accomplished this past year - including publishing 4 articles while home schooling two toddlers with my partner and running a clinic alongside 2 new course preps - this means the most. To know my students appreciate me makes everything worth it.,"Unhappy with students' despise despite losing four unpublished publications, limited time, and dropping courses.",0
Out of everything I ve accomplished this past year - including publishing 4 articles while home schooling two toddlers with my partner and running a clinic alongside 2 new course preps - this means the most. To know my students appreciate me makes everything worth it.,"Students appreciate teachers' efforts, leading to long-term success and positive outcomes.",2
"Garnett Johnson is the President and Owner of augustaoffice . With locations in and the company supports a national customer base across all sectors including private, education, government, and healthcare. Engaged civically, Garnett serves on numerous boards 1","Garnett Johnson is the President and Owner of augustaoffice, which supports a national customer base across all sectors.",1
"Garnett Johnson is the President and Owner of augustaoffice . With locations in and the company supports a national customer base across all sectors including private, education, government, and healthcare. Engaged civically, Garnett serves on numerous boards 1",Garnett Johnson's claim of being the President and Owner of Augustaoffice is invalid since the company does not exist.,0
"Garnett Johnson is the President and Owner of augustaoffice . With locations in and the company supports a national customer base across all sectors including private, education, government, and healthcare. Engaged civically, Garnett serves on numerous boards 1",Garnett Johnson's leadership has enabled augustaoffice to provide high-quality services to clients across the country.,2
Class of 2021 Signing Ceremony AJ West - Elizabethtown College Men's Swimming Andrew Wells - Susquehanna University Football Sophia Zelasko - Bloomsburg University Women's Lacrosse GoBlueEagles NazarethProud,"Andrew Wells from Susquehanna University, Sophia Zelasko from Bloomsburg University, and Nazareth sign for Elizabethtown College.",1
Class of 2021 Signing Ceremony AJ West - Elizabethtown College Men's Swimming Andrew Wells - Susquehanna University Football Sophia Zelasko - Bloomsburg University Women's Lacrosse GoBlueEagles NazarethProud,"Andrew Wells from Susquehanna University, Sophia Zelasko from Bloomsburg University, and Nazareth withdraw from Elizabethtown College.",0
Class of 2021 Signing Ceremony AJ West - Elizabethtown College Men's Swimming Andrew Wells - Susquehanna University Football Sophia Zelasko - Bloomsburg University Women's Lacrosse GoBlueEagles NazarethProud,"Congratulations to AJ West, Andrew Wells, Sophia Zelasko, and all the other graduates who have worked hard to achieve this success.",2
"Gas Prices are all POLITICS -To punish Biden for his clean energy agenda Big Oil keep prices -Without a platform the GOP get their Big Oil donors to keep pricesto try win in 2022 -To punish Biden for Ukraine help GOP win, Putin uses his Big Oil influence to keep prices","Petrol prices are driven by politics, with Big Oil raising prices to punish Biden and the GOP seeking to win in 2022. Putin uses his influence over Big Oil to keep prices high as revenge for Biden's role in Ukraine.",1
"Gas Prices are all POLITICS -To punish Biden for his clean energy agenda Big Oil keep prices -Without a platform the GOP get their Big Oil donors to keep pricesto try win in 2022 -To punish Biden for Ukraine help GOP win, Putin uses his Big Oil influence to keep prices","Politics influences petrol prices, with Big Oil lowering prices to honour Biden and the GOP for Biden's involvement in Ukraine.",0
"Gas Prices are all POLITICS -To punish Biden for his clean energy agenda Big Oil keep prices -Without a platform the GOP get their Big Oil donors to keep pricesto try win in 2022 -To punish Biden for Ukraine help GOP win, Putin uses his Big Oil influence to keep prices","Gas prices in 2022 are a political issue, with Big Oil punishing Biden for his clean energy agenda and Putin using his Big Oil influence to keep prices high and help the GOP win.",2
August 13 just got a whole lot sweeter is bringing Disney magic to the kitchen in a brand-new baking competition! Will you be joining with your own delicious creations?,Disney-inspired baking contest on August 13 invites contestants to create delectable treats.,1
August 13 just got a whole lot sweeter is bringing Disney magic to the kitchen in a brand-new baking competition! Will you be joining with your own delicious creations?,"On April 25, a baking competition with a Disney theme invites participants to make delectable treats.",0
August 13 just got a whole lot sweeter is bringing Disney magic to the kitchen in a brand-new baking competition! Will you be joining with your own delicious creations?,"On August 13, a baking competition will showcase participants' Disney-inspired skills and creativity.",2
Another veto of environmental protection legislation to help us reduce the impact of climate change in Vt. H.606 joins other enviro. protection bills that have been vetoed and it s clear that the governor is not interested in taking real action to address climate change.,The governor's veto of environmental protection legislation in Vt. H.606 shows that he is not interested in taking action to address climate change.,1
Another veto of environmental protection legislation to help us reduce the impact of climate change in Vt. H.606 joins other enviro. protection bills that have been vetoed and it s clear that the governor is not interested in taking real action to address climate change.,The governor's veto of environmental protection legislation reveals his true intentions of favoring corporate interests and neglecting climate change.,0
Another veto of environmental protection legislation to help us reduce the impact of climate change in Vt. H.606 joins other enviro. protection bills that have been vetoed and it s clear that the governor is not interested in taking real action to address climate change.,Many constituents and environmental activists are calling for continued efforts to advance policies that prioritize sustainability and conservation.,2
"VQGAN CLIP ""painting of small cabin in the middle of snowy mountains in the winter at night in the style of disney trending on artstation unreal engine""",Trending on ArtStation Unreal Engine: Disney-style winter night painting of a small cabin in snowy mountains created with VQGAN CLIP.,1
"VQGAN CLIP ""painting of small cabin in the middle of snowy mountains in the winter at night in the style of disney trending on artstation unreal engine""",No trending Disney-style artwork on Artstation Unreal Engine of a small cabin in snowy mountains during winter night using VQGAN CLIP.,0
"VQGAN CLIP ""painting of small cabin in the middle of snowy mountains in the winter at night in the style of disney trending on artstation unreal engine""",Disney-style winter mountain cabin painting trending on ArtStation with VQGAN CLIP and Unreal Engine.,2
"Tariq Woolen was on lockdown in his NFL debut 34 coverage snaps 3 targets 0 catches allowed 39.6 passer rating allowed 34 272 2,753",Tariq Woolen had an impressive NFL debut with zero catches allowed in his coverage.,1
"Tariq Woolen was on lockdown in his NFL debut 34 coverage snaps 3 targets 0 catches allowed 39.6 passer rating allowed 34 272 2,753","With numerous catches allowed in his coverage, Tariq Woolen's NFL debut was dismal.",0
"Tariq Woolen was on lockdown in his NFL debut 34 coverage snaps 3 targets 0 catches allowed 39.6 passer rating allowed 34 272 2,753","Tariq Woolen's NFL debut performance sets a precedent for his career, he will continue to excel establishing him as a dominant cornerback in the league.",2
"If you go through the history of NBA Finals winners a lot of times they were helped along by a key injury or two on their way to title. Which is why I always say every title is valid, not the other team's fault if their opponents have bad health","NBA Finals champions face injuries, mask pushers influence media, French and German governments consider mandatory masks, no evidence of infection reduction.",1
"If you go through the history of NBA Finals winners a lot of times they were helped along by a key injury or two on their way to title. Which is why I always say every title is valid, not the other team's fault if their opponents have bad health",NBA Finals champions hurt; supporters of masks sway media; US government deems it required.,0
"If you go through the history of NBA Finals winners a lot of times they were helped along by a key injury or two on their way to title. Which is why I always say every title is valid, not the other team's fault if their opponents have bad health",This statement—that injuries have a substantial impact on the result of the NBA Finals—will prove to be accurate. ,2
"when I was a private nanny, I had to show my vaccine records and get my TDAP booster in order to secure my contracts. that did not start with covid.",proving that the vaccination records did not begin with COVID.,1
"when I was a private nanny, I had to show my vaccine records and get my TDAP booster in order to secure my contracts. that did not start with covid.",I did not begin my career as a private nanny with COVID.,0
"when I was a private nanny, I had to show my vaccine records and get my TDAP booster in order to secure my contracts. that did not start with covid.","In a private nanny job, presenting vaccination records and TDAP booster is important.",2
"Alessandro Bastoni: Messi is spectacular to see. I already experienced it in Barcelona-Inter, there he made me emotional, I am a fan of him. I'm going to support Argentina on World Cup with Lautaro and Correa there. 37 879 15.3K",Alessandro Bastoni is a fan of Messi and is going to support Argentina at the World Cup with Lautaro and Correa.,1
"Alessandro Bastoni: Messi is spectacular to see. I already experienced it in Barcelona-Inter, there he made me emotional, I am a fan of him. I'm going to support Argentina on World Cup with Lautaro and Correa there. 37 879 15.3K",Alessandro Bastoni is a fan of Rolando and is going to support Portugal at the World Cup with Bernardo and João Félix.,0
"Alessandro Bastoni: Messi is spectacular to see. I already experienced it in Barcelona-Inter, there he made me emotional, I am a fan of him. I'm going to support Argentina on World Cup with Lautaro and Correa there. 37 879 15.3K",Alessandro Bastoni's declaration of support for Argentina and Messi generates increased engagement.,2
"SEN. LEAHY: ""Make no mistake: This tidal wave of voter suppression efforts seeks to bend the arc of equal justice and equal rights backwards. This simply cannot stand.""","Anti-voter initiatives aim to reverse the trend of equal justice and rights, which is unacceptable.",1
"SEN. LEAHY: ""Make no mistake: This tidal wave of voter suppression efforts seeks to bend the arc of equal justice and equal rights backwards. This simply cannot stand.""",Make  mistake: This tide of anti-voter initiatives aims to turn the pendulum of uneven rights and unequal justice backward. This is totally acceptable.,0
"SEN. LEAHY: ""Make no mistake: This tidal wave of voter suppression efforts seeks to bend the arc of equal justice and equal rights backwards. This simply cannot stand.""",The US's pursuit of equal justice and equal rights will suffer as a result of voter suppression tactics.,2
"The gate, the economic bridge that takes us from ""dirty"" to ""clean"" energy, as defined by the World Economic Forum, was SARS-CoV-2.","According to the World Economic Forum the economic bridge that takes us from ""dirty"" to ""clean"" energy.",1
"The gate, the economic bridge that takes us from ""dirty"" to ""clean"" energy, as defined by the World Economic Forum, was SARS-CoV-2.","The EU claims that economic transition from ""dirty"" to ""clean"" energy.",0
"The gate, the economic bridge that takes us from ""dirty"" to ""clean"" energy, as defined by the World Economic Forum, was SARS-CoV-2.","By 2050, renewable energy sources will account for over 80% of the world's total energy consumption, leading to a significant reduction in greenhouse gas emissions and a cleaner, more sustainable global economy.",2
Are you addicted to online shopping? Is your wardrobe overflowing with outfits? If you or someone you know ticks these boxes and would be happy to talk just send me a message or email the address in the photo.,"Do you shop online compulsively? Do you have enough clothes to fill your bulging closet? If you or someone you know fulfils these criteria and is willing to speak with you, please message me or email the address in the picture.",1
Are you addicted to online shopping? Is your wardrobe overflowing with outfits? If you or someone you know ticks these boxes and would be happy to talk just send me a message or email the address in the photo.,Drop me a message or email if you need help overcoming your online shopping addiction.,0
Are you addicted to online shopping? Is your wardrobe overflowing with outfits? If you or someone you know ticks these boxes and would be happy to talk just send me a message or email the address in the photo.,"The online shopping addiction will lead to helpful resources, support, and potential solutions for individuals struggling with excessive shopping habits",2
"Tonight danabramslive : a Uvalde police chief disciplined over school shooting, a daring rescue of an American nuclear physicist in Ukraine, RickSanchezTV on CNN s effort to pivot from overt liberal bias, and a hero cop and firefighter who saved a 3 year old boy from a fire. 9p!","Uvalde police chief disciplined over school shooting, rescue of nuclear physicist in Ukraine, RickSanchezTV on",1
"Tonight danabramslive : a Uvalde police chief disciplined over school shooting, a daring rescue of an American nuclear physicist in Ukraine, RickSanchezTV on CNN s effort to pivot from overt liberal bias, and a hero cop and firefighter who saved a 3 year old boy from a fire. 9p!","Rick Sanchez TV on Uvalde police chief reprimanded for hospital shooting, nuclear physicist rescued in Russia",0
"Tonight danabramslive : a Uvalde police chief disciplined over school shooting, a daring rescue of an American nuclear physicist in Ukraine, RickSanchezTV on CNN s effort to pivot from overt liberal bias, and a hero cop and firefighter who saved a 3 year old boy from a fire. 9p!",American nuclear physicist is now in america away from war in ukraine.,2
"Lecce photo-shopped a zoom meeting with kids. The man has no conscience. None. Ford left him in public education. Ford Lecce plan - defund public education. Allows for tax cuts. Creates a crisis, then Ford Lecce offer solution - choice. Buzzword for privatization.",Ford left him in the public school system. Defund public education is the Ford Lecce plan. permits tax reductions,1
"Lecce photo-shopped a zoom meeting with kids. The man has no conscience. None. Ford left him in public education. Ford Lecce plan - defund public education. Allows for tax cuts. Creates a crisis, then Ford Lecce offer solution - choice. Buzzword for privatization.",Lecce successfully photo-shopped a zoom meeting with kids and is praised for his excellent skills. The man has a strong conscience. Ford promoted him to lead the public education department because of his great plans,0
"Lecce photo-shopped a zoom meeting with kids. The man has no conscience. None. Ford left him in public education. Ford Lecce plan - defund public education. Allows for tax cuts. Creates a crisis, then Ford Lecce offer solution - choice. Buzzword for privatization.","the claim that Stephen Lecce altered a Zoom meeting with children is true, it will harm his credibility as an education minister, which will result in demands for his resignation or removal from office.",2
"Exclusive world news shocker. Head of Christian church defends known peadophile. Another Angry Voice Angry Voice May 31 Justin Welby says ""we should learn to be a more open and forgiving society"" when it comes to bringing royal sicko Andrew back into public life! Show","To allow the return of the royal sicko Andrew to public life, Justin Welby implores us to be a more accepting and forgiving society.",1
"Exclusive world news shocker. Head of Christian church defends known peadophile. Another Angry Voice Angry Voice May 31 Justin Welby says ""we should learn to be a more open and forgiving society"" when it comes to bringing royal sicko Andrew back into public life! Show","royal sicko Andrew, Head of Christian church is a peadophile. ",0
"Exclusive world news shocker. Head of Christian church defends known peadophile. Another Angry Voice Angry Voice May 31 Justin Welby says ""we should learn to be a more open and forgiving society"" when it comes to bringing royal sicko Andrew back into public life! Show","To let royal sicko Andrew back into the public eye, we learnt to be a more inclusive and sympathetic society.",2
If everyone has equal rights in this country then why Sant Shri Asharamji Bapu is kept deprived of fundamental rights? What about The Right to justice? Bapuji ke saath Anyay Kab Tak ?!,Sant Shri Asharamji Bapu is deprived of fundamental rights and the right to justice.,1
If everyone has equal rights in this country then why Sant Shri Asharamji Bapu is kept deprived of fundamental rights? What about The Right to justice? Bapuji ke saath Anyay Kab Tak ?!,Sant Shri Asharamji Bapu is a threat to society and should be permanently removed from society.,0
If everyone has equal rights in this country then why Sant Shri Asharamji Bapu is kept deprived of fundamental rights? What about The Right to justice? Bapuji ke saath Anyay Kab Tak ?!,"Sant Shri Asharamji Bapu is being denied fundamental rights and access to justice.""",2
BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area klcc.org BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area The Bureau of Land Management plans to go ahead with salvage logging of 910 acres in areas burned by the Holiday Farm Fire last September.Under new,"In the 910 acres that were damaged by the Holiday Farm Fire last September, the BLM intends to continue salvage logging.",1
BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area klcc.org BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area The Bureau of Land Management plans to go ahead with salvage logging of 910 acres in areas burned by the Holiday Farm Fire last September.Under new,The BLM plans to stop salvage logging in the 920 acres that were burned by the Holiday Farm Fire in September.,0
BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area klcc.org BLM Decides To Move Forward With Salvage Logging In Holiday Farm Fire Area The Bureau of Land Management plans to go ahead with salvage logging of 910 acres in areas burned by the Holiday Farm Fire last September.Under new,BLM has developed a comprehensive plan for ecological restoration after assessing the ecological impacts of the fire and drawbacks of salvage logging.,2
Today s beach cleaning campaign was much more fulfilling since I had the opportunity to teach my girls while they are still young. Thank you EUinSierraLeone for organizing such a child-friendly environmental awareness occasion.,"Since I was able to teach my girls while they were still young, today's beach cleaning campaign was much more satisfying.",1
Today s beach cleaning campaign was much more fulfilling since I had the opportunity to teach my girls while they are still young. Thank you EUinSierraLeone for organizing such a child-friendly environmental awareness occasion.,I felt more fulfilled during today's street cleaning campaign because it gave me the chance to teach my young girls about the importance of environmental cleanliness while they are still growing up.,0
Today s beach cleaning campaign was much more fulfilling since I had the opportunity to teach my girls while they are still young. Thank you EUinSierraLeone for organizing such a child-friendly environmental awareness occasion.,"In the future, we'll have more beach cleanup events.",2
"BTS met with President Biden and delivered a powerful message against Asian-targeted hate crimes at the White House press briefing. 7 324 1,812","BTS met President Biden, spoke out against Asian hate crimes at the White House.",1
"BTS met with President Biden and delivered a powerful message against Asian-targeted hate crimes at the White House press briefing. 7 324 1,812","BTS unable to meet President Biden, they want to spoke out against Asian hate crimes at the White House",0
"BTS met with President Biden and delivered a powerful message against Asian-targeted hate crimes at the White House press briefing. 7 324 1,812",BTS's meeting with Biden sparked increased awareness of Asian hate crimes.,2
This reel is one of the best reels of Pratik Sehjpal. I watch it on loop 10 times a day.,One of Pratik Sehjpal's finest reels is this one. I watch it ten times a day on repeat.,1
This reel is one of the best reels of Pratik Sehjpal. I watch it on loop 10 times a day.,"I don't think Pratik Sehjpal has any good reels, but I still watch this one ten times a day on repeat.",0
This reel is one of the best reels of Pratik Sehjpal. I watch it on loop 10 times a day.,Pratik Sehjpal's future success will depends on industry and audience preferences.,2
"day 6 of pride month and ppl still think its okay to say u dont support LGBTQ ppl bcs of ur religion. i dont want to disrespect any religion but if u use ur religion no matter what religion that is to justify disrespecting invalidating others, that's just not okay. 1 3","On day 6 of Pride Month, it is important to support LGBTQ people regardless of their religion. It is not acceptable to use one's religion to justify disrespecting others.",1
"day 6 of pride month and ppl still think its okay to say u dont support LGBTQ ppl bcs of ur religion. i dont want to disrespect any religion but if u use ur religion no matter what religion that is to justify disrespecting invalidating others, that's just not okay. 1 3","It is acceptable to respect or validate others, and people should cite their religion as justification for doing so.",0
"day 6 of pride month and ppl still think its okay to say u dont support LGBTQ ppl bcs of ur religion. i dont want to disrespect any religion but if u use ur religion no matter what religion that is to justify disrespecting invalidating others, that's just not okay. 1 3",LGBTQ individuals may engage in Pride without worrying about persecution.,2
"The fourth winner is Dani Demand ! Dani is a euphoric bass producer always looking to push boundaries and evolve her sound. As a transgender woman, she hopes to inspire other LGBTQ artists to follow their dreams and make dance music a more inclusive and inviting space. 77 168 1,221","Dani Demand is a producer of euphoric bass music who is seeking to push limits and develop her sound, creating a more welcoming and inclusive environment for LGBTQ artists.",1
"The fourth winner is Dani Demand ! Dani is a euphoric bass producer always looking to push boundaries and evolve her sound. As a transgender woman, she hopes to inspire other LGBTQ artists to follow their dreams and make dance music a more inclusive and inviting space. 77 168 1,221","The fourth winner is Dani Demand! Her music is uninspired and derivative, and her transgender identity is irrelevant to her art.",0
"The fourth winner is Dani Demand ! Dani is a euphoric bass producer always looking to push boundaries and evolve her sound. As a transgender woman, she hopes to inspire other LGBTQ artists to follow their dreams and make dance music a more inclusive and inviting space. 77 168 1,221","Dani Demand becames a prominent figure in the electronic music scene, using her platform to promote inclusivity and acceptance.",2
"CHILE S leftist president Gabriel Boric, an incompetent communist apparatchik destroying the once prosperous safe South American country. Chile in full self destruct mode. Next up a referendum on a new kangaroo constitution . Chileans better vote to reject it or else. Tragic.","Chile faces self-destructive actions from leftist president Gabriel Boric, resulting in a self-destructive constitution.",1
"CHILE S leftist president Gabriel Boric, an incompetent communist apparatchik destroying the once prosperous safe South American country. Chile in full self destruct mode. Next up a referendum on a new kangaroo constitution . Chileans better vote to reject it or else. Tragic.","President Gabriel Boric of the Republic of Peru is doing self-destructive acts, which in turn have led to a self-destructive constitution.",0
"CHILE S leftist president Gabriel Boric, an incompetent communist apparatchik destroying the once prosperous safe South American country. Chile in full self destruct mode. Next up a referendum on a new kangaroo constitution . Chileans better vote to reject it or else. Tragic.","The election of the president of Chile and a referendum on the constitution will include political developments, and the result of the vote will influence the course of the nation.
",2
"Rep. Birkeland, on the first days of Pride Month, is again escalating the culture war around transgender youth. We stand united to defend them.","In the face of Rep. Birkeland's increasing culture war, we stand together to protect transgender youngsters.",1
"Rep. Birkeland, on the first days of Pride Month, is again escalating the culture war around transgender youth. We stand united to defend them.","Pride Month is a waste of time and resources, and we should avoid the celibration of it.",0
"Rep. Birkeland, on the first days of Pride Month, is again escalating the culture war around transgender youth. We stand united to defend them.","Despite the efforts of Rep. Birkeland and others to escalate the culture war around transgender youth, the majority of people will continue to stand united to defend their rights and promote inclusivity and equality. It remains to be seen how successful these efforts will be in the future",2
"i don't care if it only makes one line in some 7th grade history book, but i need someone to teach the children that 2021 was the year that the government studied aliens with more determination than they did an attack on the capitol","2021 saw the government scrutinize aliens more than a Capitol attack, despite only receiving one sentence in history books.",1
"i don't care if it only makes one line in some 7th grade history book, but i need someone to teach the children that 2021 was the year that the government studied aliens with more determination than they did an attack on the capitol","The government chose to focus on the Capitol attack in 2021 rather than closely examining aliens, which received substantial historical attention.",0
"i don't care if it only makes one line in some 7th grade history book, but i need someone to teach the children that 2021 was the year that the government studied aliens with more determination than they did an attack on the capitol","""2021 will be remembered as the year when government resources and efforts were focused more on the study of aliens rather than investigating the attack on the Capitol.",2
"The recruiting floodgates are open. Two commits in as many days for the Ducks, one in both men's and women's basketball, and most of the football recruits visiting this weekend haven't even touched down in Eugene yet... GIF ALT 7","With two commitments in just two days and the majority of football recruits yet to arrive in Eugene, the Ducks have opened up their recruiting efforts.",1
